symbol,name,exchange,gatewayName,productClass,size,priceTick,longMarginRatio,shortMarginRatio
SPD MA801&MA806,跨期套利-MA801/MA806,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD SR803&SR807,跨期套利-SR803/SR807,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD MA801&MA804,跨期套利-MA801/MA804,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD MA801&MA803,跨期套利-MA801/MA803,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD MA801&MA802,跨期套利-MA801/MA802,CZCE,CTP,组合,1,1.0,0.0,0.0
SR709C5800,白糖709买权,CZCE,CTP,期权,10,0.5,0.0,0.0
cu1708C47000,cu1708C47000,INE,CTP,期权,5,1.0,,
SPD SR803&SR809,跨期套利-SR803/SR809,CZCE,CTP,组合,1,1.0,0.0,0.0
SR809P7000,白糖809卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
SPD TA805&TA806,跨期套利-TA805/TA806,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD PM707&PM711,跨期套利-PM707/PM711,CZCE,CTP,组合,1,1.0,0.0,0.0
cu1708C44000,cu1708C44000,INE,CTP,期权,5,1.0,,
SR709P6900,白糖709卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
SPD FG803&FG805,跨期套利-FG803/FG805,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD FG803&FG804,跨期套利-FG803/FG804,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD FG803&FG806,跨期套利-FG803/FG806,CZCE,CTP,组合,1,1.0,0.0,0.0
fb1711,中密度纤维板1711,DCE,CTP,期货,500,0.05,0.2,0.2
fb1710,中密度纤维板1710,DCE,CTP,期货,500,0.05,0.2,0.2
fb1712,中密度纤维板1712,DCE,CTP,期货,500,0.05,0.2,0.2
cu1710C47000,cu1710C47000,INE,CTP,期权,5,1.0,,
cu1710C41500,cu1710C41500,INE,CTP,期权,5,1.0,,
m1709-P-2600,m1709-P-2600,DCE,CTP,期权,10,0.5,0.0,0.0
SR807C6500,白糖807买权,CZCE,CTP,期权,10,0.5,0.0,0.0
cu1707C45500,cu1707C45500,INE,CTP,期权,5,1.0,,
au1708C100,au1708C100,INE,CTP,期权,1000,0.01,,
SR811P7000,白糖811卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
au1708C105,au1708C105,INE,CTP,期权,1000,0.01,,
m1708,豆粕1708,DCE,CTP,期货,10,1.0,0.06999999999999999,0.06999999999999999
m1709,豆粕1709,DCE,CTP,期货,10,1.0,0.06999999999999999,0.06999999999999999
au1708P115,au1708P115,INE,CTP,期权,1000,0.01,,
au1708P110,au1708P110,INE,CTP,期权,1000,0.01,,
au1710C75,au1710C75,INE,CTP,期权,1000,0.01,,
au1710C70,au1710C70,INE,CTP,期权,1000,0.01,,
SPD CF709&CF711,跨期套利-CF709/CF711,CZCE,CTP,组合,1,5.0,0.0,0.0
m1707,豆粕1707,DCE,CTP,期货,10,1.0,0.2,0.2
SP a1801&a1801,SP a1801&a1801,DCE,CTP,组合,0,1.0,0.0,0.0
SPC y1801&p1705,SPC y1801&p1705,DCE,CTP,组合,0,2.0,0.0,0.0
SP a1801&a1805,SP a1801&a1805,DCE,CTP,组合,0,1.0,0.0,0.0
SP cs1801&cs1801,SP cs1801&cs1801,DCE,CTP,组合,0,1.0,0.0,0.0
SP a1801&a1809,SP a1801&a1809,DCE,CTP,组合,0,1.0,0.0,0.0
SR803P6900,白糖803卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
cu1711P38500,cu1711P38500,INE,CTP,期权,5,1.0,,
SPC y1801&p1709,SPC y1801&p1709,DCE,CTP,组合,0,2.0,0.0,0.0
T1706,10年国债1706,CFFEX,CTP,期货,10000,0.005,,
cu1711P37500,cu1711P37500,INE,CTP,期权,5,1.0,,
T1709,10年期国债1709,CFFEX,CTP,期货,10000,0.005,0.02,0.02
m1805-C-2800,m1805-C-2800,DCE,CTP,期权,10,0.5,0.0,0.0
SR809C7300,白糖809买权,CZCE,CTP,期权,10,0.5,0.0,0.0
SR809P6200,白糖809卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
y1707,豆油1707,DCE,CTP,期货,10,2.0,0.2,0.2
SR809P5700,白糖809卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
SR801P7400,白糖801卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
m1712-P-2850,m1712-P-2850,DCE,CTP,期权,10,0.5,0.0,0.0
SPD SF706&SF712,跨期套利-SF706/SF712,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD SF706&SF711,跨期套利-SF706/SF711,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD SF706&SF710,跨期套利-SF706/SF710,CZCE,CTP,组合,1,2.0,0.0,0.0
SPC i1805&j1709,SPC i1805&j1709,DCE,CTP,组合,0,0.5,0.0,0.0
m1709-C-3000,m1709-C-3000,DCE,CTP,期权,10,0.5,0.0,0.0
SP bb1709&bb1805,SP bb1709&bb1805,DCE,CTP,组合,0,0.05,0.0,0.0
SR711P7100,白糖711卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
cu1708C48000,cu1708C48000,INE,CTP,期权,5,1.0,,
cu1709C47000,cu1709C47000,INE,CTP,期权,5,1.0,,
SPD CF801&CF803,跨期套利-CF801/CF803,CZCE,CTP,组合,1,5.0,0.0,0.0
y1709,豆油1709,DCE,CTP,期货,10,2.0,0.06999999999999999,0.06999999999999999
m1712-C-2600,m1712-C-2600,DCE,CTP,期权,10,0.5,0.0,0.0
SPD MA803&MA805,跨期套利-MA803/MA805,CZCE,CTP,组合,1,1.0,0.0,0.0
SR803C6400,白糖803买权,CZCE,CTP,期权,10,0.5,0.0,0.0
SPC i1709&jm1705,SPC i1709&jm1705,DCE,CTP,组合,0,0.5,0.0,0.0
m1708-P-2800,m1708-P-2800,DCE,CTP,期权,10,0.5,0.0,0.0
SPC i1709&jm1706,SPC i1709&jm1706,DCE,CTP,组合,0,0.5,0.0,0.0
SPC i1709&jm1701,SPC i1709&jm1701,DCE,CTP,组合,0,0.5,0.0,0.0
SPD LR709&LR801,跨期套利-LR709/LR801,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD LR709&LR803,跨期套利-LR709/LR803,CZCE,CTP,组合,1,1.0,0.0,0.0
SPC i1709&jm1709,SPC i1709&jm1709,DCE,CTP,组合,0,0.5,0.0,0.0
SR809C6500,白糖809买权,CZCE,CTP,期权,10,0.5,0.0,0.0
SP jd1706&jd1709,SP jd1706&jd1709,DCE,CTP,组合,0,1.0,0.0,0.0
SP jd1706&jd1708,SP jd1706&jd1708,DCE,CTP,组合,0,1.0,0.0,0.0
IPS SF804&SM804,跨品种套利-SF804/SM8,CZCE,CTP,组合,1,2.0,0.0,0.0
cu1707C35000,cu1707C35000,INE,CTP,期权,5,1.0,,
SP jd1706&jd1707,SP jd1706&jd1707,DCE,CTP,组合,0,1.0,0.0,0.0
SP jd1706&jd1706,SP jd1706&jd1706,DCE,CTP,组合,0,1.0,0.0,0.0
cu1707P43000,cu1707P43000,INE,CTP,期权,5,1.0,,
SP jd1708&jd1710,SP jd1708&jd1710,DCE,CTP,组合,0,1.0,0.0,0.0
SP jd1708&jd1711,SP jd1708&jd1711,DCE,CTP,组合,0,1.0,0.0,0.0
SR709P6300,白糖709卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
SP pp1706&pp1710,SP pp1706&pp1710,DCE,CTP,组合,0,1.0,0.0,0.0
cu1707P35000,cu1707P35000,INE,CTP,期权,5,1.0,,
SP a1707&a1711,SP a1707&a1711,DCE,CTP,组合,0,1.0,0.0,0.0
SR809C5800,白糖809买权,CZCE,CTP,期权,10,0.5,0.0,0.0
SPD SM708&SM709,跨期套利-SM708/SM709,CZCE,CTP,组合,1,2.0,0.0,0.0
au1708P85,au1708P85,INE,CTP,期权,1000,0.01,,
SR709C6800,白糖709买权,CZCE,CTP,期权,10,0.5,0.0,0.0
SR803P7400,白糖803卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
SR807P6400,白糖807卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
SP jd1708&jd1801,SP jd1708&jd1801,DCE,CTP,组合,0,1.0,0.0,0.0
OI707,菜籽油707,CZCE,CTP,期货,10,2.0,0.2,0.2
SP jd1708&jd1803,SP jd1708&jd1803,DCE,CTP,组合,0,1.0,0.0,0.0
cu1709P52000,cu1709P52000,INE,CTP,期权,5,1.0,,
OI709,菜籽油709,CZCE,CTP,期货,10,2.0,0.06999999999999999,0.06999999999999999
m1712-P-2800,m1712-P-2800,DCE,CTP,期权,10,0.5,0.0,0.0
SPD ZC806&ZC807,跨期套利-ZC806/ZC807,CZCE,CTP,组合,1,0.2,0.0,0.0
al1709,铝1709,SHFE,CTP,期货,5,5.0,0.08,0.08
al1708,铝1708,SHFE,CTP,期货,5,5.0,0.1,0.1
al1707,铝1707,SHFE,CTP,期货,5,5.0,0.15,0.15
al1706,铝1706,SHFE,CTP,期货,5,5.0,0.1,0.1
m1708-P-2600,m1708-P-2600,DCE,CTP,期权,10,0.5,0.0,0.0
SPD SF711&SF806,跨期套利-SF711/SF806,CZCE,CTP,组合,1,2.0,0.0,0.0
cu1707C41500,cu1707C41500,INE,CTP,期权,5,1.0,,
SPD SM712&SM802,跨期套利-SM712/SM802,CZCE,CTP,组合,1,2.0,0.0,0.0
m1803-C-2650,m1803-C-2650,DCE,CTP,期权,10,0.5,0.0,0.0
SPD SF711&SF804,跨期套利-SF711/SF804,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD RM708&RM709,跨期套利-RM708/RM709,CZCE,CTP,组合,1,1.0,0.0,0.0
SR805C6300,白糖805买权,CZCE,CTP,期权,10,0.5,0.0,0.0
SPD SM712&SM804,跨期套利-SM712/SM804,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD SM712&SM805,跨期套利-SM712/SM805,CZCE,CTP,组合,1,2.0,0.0,0.0
SM706,锰硅706,CZCE,CTP,期货,5,2.0,0.05,0.05
SM707,锰硅707,CZCE,CTP,期货,5,2.0,0.2,0.2
PM707,普通小麦707,CZCE,CTP,期货,50,1.0,0.2,0.2
m1801-C-2900,m1801-C-2900,DCE,CTP,期权,10,0.5,0.0,0.0
SPD SM712&SM806,跨期套利-SM712/SM806,CZCE,CTP,组合,1,2.0,0.0,0.0
PM709,普通小麦709,CZCE,CTP,期货,50,1.0,0.05,0.05
SM708,锰硅708,CZCE,CTP,期货,5,2.0,0.06999999999999999,0.06999999999999999
SR803C6600,白糖803买权,CZCE,CTP,期权,10,0.5,0.0,0.0
cu1707C30000,cu1707C30000,INE,CTP,期权,5,1.0,,
cu1710P40500,cu1710P40500,INE,CTP,期权,5,1.0,,
SR711C6800,白糖711买权,CZCE,CTP,期权,10,0.5,0.0,0.0
IF1709,IF1709,CFFEX,CTP,期货,300,0.2,0.2,0.2
IF1708,IF1708,CFFEX,CTP,期货,300,0.2,0.2,0.2
SR805P6400,白糖805卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
IF1707,IF1707,CFFEX,CTP,期货,300,0.2,0.2,0.2
IF1706,沪深300股指1706,CFFEX,CTP,期货,300,0.2,0.2,0.2
OI801,菜籽油801,CZCE,CTP,期货,10,2.0,0.06999999999999999,0.06999999999999999
OI803,菜籽油803,CZCE,CTP,期货,10,2.0,0.06999999999999999,0.06999999999999999
OI805,菜籽油805,CZCE,CTP,期货,10,2.0,0.06999999999999999,0.06999999999999999
c1707,黄玉米1707,DCE,CTP,期货,10,1.0,0.2,0.2
SR807C6400,白糖807买权,CZCE,CTP,期权,10,0.5,0.0,0.0
cu1710P50000,cu1710P50000,INE,CTP,期权,5,1.0,,
c1709,黄玉米1709,DCE,CTP,期货,10,1.0,0.06999999999999999,0.06999999999999999
m1805-P-2800,m1805-P-2800,DCE,CTP,期权,10,0.5,0.0,0.0
SR801P5800,白糖801卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
SPD CF801&CF805,跨期套利-CF801/CF805,CZCE,CTP,组合,1,5.0,0.0,0.0
y1708,豆油1708,DCE,CTP,期货,10,2.0,0.06999999999999999,0.06999999999999999
m1711-P-2650,m1711-P-2650,DCE,CTP,期权,10,0.5,0.0,0.0
cu1707P29500,cu1707P29500,INE,CTP,期权,5,1.0,,
m1711-C-2400,m1711-C-2400,DCE,CTP,期权,10,0.5,0.0,0.0
SPD MA709&MA710,跨期套利-MA709/MA710,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD MA709&MA711,跨期套利-MA709/MA711,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD MA709&MA712,跨期套利-MA709/MA712,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD TA707&TA711,跨期套利-TA707/TA711,CZCE,CTP,组合,1,2.0,0.0,0.0
cu1707C44000,cu1707C44000,INE,CTP,期权,5,1.0,,
cu1708C39500,cu1708C39500,INE,CTP,期权,5,1.0,,
SR709P5800,白糖709卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
m1803-P-2600,m1803-P-2600,DCE,CTP,期权,10,0.5,0.0,0.0
SPD FG805&FG806,跨期套利-FG805/FG806,CZCE,CTP,组合,1,1.0,0.0,0.0
SM801,锰硅801,CZCE,CTP,期货,5,2.0,0.06999999999999999,0.06999999999999999
SM803,锰硅803,CZCE,CTP,期货,5,2.0,0.06999999999999999,0.06999999999999999
SM802,锰硅802,CZCE,CTP,期货,5,2.0,0.06999999999999999,0.06999999999999999
SM805,锰硅805,CZCE,CTP,期货,5,2.0,0.06999999999999999,0.06999999999999999
SM804,锰硅804,CZCE,CTP,期货,5,2.0,0.06999999999999999,0.06999999999999999
m1709-C-2500,m1709-C-2500,DCE,CTP,期权,10,0.5,0.0,0.0
SM806,锰硅806,CZCE,CTP,期货,5,2.0,0.06999999999999999,0.06999999999999999
SPD RM707&RM709,跨期套利-RM707/RM709,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD RM707&RM708,跨期套利-RM707/RM708,CZCE,CTP,组合,1,1.0,0.0,0.0
SR803C7000,白糖803买权,CZCE,CTP,期权,10,0.5,0.0,0.0
cu1708C55000,cu1708C55000,INE,CTP,期权,5,1.0,,
SPD SR803&SR811,跨期套利-SR803/SR811,CZCE,CTP,组合,1,1.0,0.0,0.0
SP p1709&p1709,SP p1709&p1709,DCE,CTP,组合,0,2.0,0.0,0.0
IH1707,上证50指数1707,CFFEX,CTP,期货,300,0.2,0.2,0.2
IH1706,上证50股指1706,CFFEX,CTP,期货,300,0.2,0.2,0.2
IH1709,上证50指数1709,CFFEX,CTP,期货,300,0.2,0.2,0.2
IH1708,上证50指数1708,CFFEX,CTP,期货,300,0.2,0.2,0.2
cu1710C53000,cu1710C53000,INE,CTP,期权,5,1.0,,
SR805C7300,白糖805买权,CZCE,CTP,期权,10,0.5,0.0,0.0
cu1708C40000,cu1708C40000,INE,CTP,期权,5,1.0,,
SPD SF711&SF803,跨期套利-SF711/SF803,CZCE,CTP,组合,1,2.0,0.0,0.0
cu1708C41500,cu1708C41500,INE,CTP,期权,5,1.0,,
cu1712P39500,cu1712P39500,INE,CTP,期权,5,1.0,,
SPD SM707&SM803,跨期套利-SM707/SM803,CZCE,CTP,组合,1,2.0,0.0,0.0
SP c1711&c1803,SP c1711&c1803,DCE,CTP,组合,0,1.0,0.0,0.0
SPD ZC711&ZC803,跨期套利-ZC711/ZC803,CZCE,CTP,组合,1,0.2,0.0,0.0
SP y1801&y1801,SP y1801&y1801,DCE,CTP,组合,0,2.0,0.0,0.0
SPD ZC711&ZC801,跨期套利-ZC711/ZC801,CZCE,CTP,组合,1,0.2,0.0,0.0
SPD ZC711&ZC807,跨期套利-ZC711/ZC807,CZCE,CTP,组合,1,0.2,0.0,0.0
SP y1801&y1805,SP y1801&y1805,DCE,CTP,组合,0,2.0,0.0,0.0
SPD ZC711&ZC805,跨期套利-ZC711/ZC805,CZCE,CTP,组合,1,0.2,0.0,0.0
SPD ZC711&ZC804,跨期套利-ZC711/ZC804,CZCE,CTP,组合,1,0.2,0.0,0.0
SPD SM803&SM805,跨期套利-SM803/SM805,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD SM803&SM804,跨期套利-SM803/SM804,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD SM803&SM806,跨期套利-SM803/SM806,CZCE,CTP,组合,1,2.0,0.0,0.0
cu1710P48500,cu1710P48500,INE,CTP,期权,5,1.0,,
au1708C115,au1708C115,INE,CTP,期权,1000,0.01,,
SR709C5900,白糖709买权,CZCE,CTP,期权,10,0.5,0.0,0.0
au1708C110,au1708C110,INE,CTP,期权,1000,0.01,,
au1708P105,au1708P105,INE,CTP,期权,1000,0.01,,
au1710C80,au1710C80,INE,CTP,期权,1000,0.01,,
au1710C85,au1710C85,INE,CTP,期权,1000,0.01,,
au1708P100,au1708P100,INE,CTP,期权,1000,0.01,,
SR809P7100,白糖809卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
SR811C7200,白糖811买权,CZCE,CTP,期权,10,0.5,0.0,0.0
SPD SM707&SM802,跨期套利-SM707/SM802,CZCE,CTP,组合,1,2.0,0.0,0.0
TA712,精对苯二甲酸712,CZCE,CTP,期货,5,2.0,0.06,0.06
SPD SM707&SM801,跨期套利-SM707/SM801,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD SM707&SM806,跨期套利-SM707/SM806,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD SM707&SM804,跨期套利-SM707/SM804,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD SM707&SM805,跨期套利-SM707/SM805,CZCE,CTP,组合,1,2.0,0.0,0.0
SPC c1711&cs1707,SPC c1711&cs1707,DCE,CTP,组合,0,1.0,0.0,0.0
SR811C6300,白糖811买权,CZCE,CTP,期权,10,0.5,0.0,0.0
SPD ZC712&ZC801,跨期套利-ZC712/ZC801,CZCE,CTP,组合,1,0.2,0.0,0.0
SPD ZC712&ZC802,跨期套利-ZC712/ZC802,CZCE,CTP,组合,1,0.2,0.0,0.0
SPD ZC712&ZC803,跨期套利-ZC712/ZC803,CZCE,CTP,组合,1,0.2,0.0,0.0
SPD ZC712&ZC804,跨期套利-ZC712/ZC804,CZCE,CTP,组合,1,0.2,0.0,0.0
SPD ZC712&ZC805,跨期套利-ZC712/ZC805,CZCE,CTP,组合,1,0.2,0.0,0.0
SPD ZC712&ZC806,跨期套利-ZC712/ZC806,CZCE,CTP,组合,1,0.2,0.0,0.0
SPD ZC712&ZC807,跨期套利-ZC712/ZC807,CZCE,CTP,组合,1,0.2,0.0,0.0
T1712,10年期国债1712,CFFEX,CTP,期货,10000,0.005,0.02,0.02
SPC c1707&cs1707,SPC c1707&cs1707,DCE,CTP,组合,0,1.0,0.0,0.0
SR801P6900,白糖801卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
cu1711P39000,cu1711P39000,INE,CTP,期权,5,1.0,,
cu1708P46000,cu1708P46000,INE,CTP,期权,5,1.0,,
SPD SR801&SR809,跨期套利-SR801/SR809,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD SR801&SR807,跨期套利-SR801/SR807,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD SR801&SR805,跨期套利-SR801/SR805,CZCE,CTP,组合,1,1.0,0.0,0.0
cu1709P49500,cu1709P49500,INE,CTP,期权,5,1.0,,
SPD SR801&SR803,跨期套利-SR801/SR803,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD SF706&SF708,跨期套利-SF706/SF708,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD SF706&SF709,跨期套利-SF706/SF709,CZCE,CTP,组合,1,2.0,0.0,0.0
SR801P6700,白糖801卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
cu1708P56000,cu1708P56000,INE,CTP,期权,5,1.0,,
SP i1710&i1711,SP i1710&i1711,DCE,CTP,组合,0,0.5,0.0,0.0
SP i1710&i1712,SP i1710&i1712,DCE,CTP,组合,0,0.5,0.0,0.0
m1803-P-2550,m1803-P-2550,DCE,CTP,期权,10,0.5,0.0,0.0
SPC l1709&pp1705,SPC l1709&pp1705,DCE,CTP,组合,0,5.0,0.0,0.0
SR809C7200,白糖809买权,CZCE,CTP,期权,10,0.5,0.0,0.0
m1803-P-2950,m1803-P-2950,DCE,CTP,期权,10,0.5,0.0,0.0
cu1710C45500,cu1710C45500,INE,CTP,期权,5,1.0,,
m1709-P-2850,m1709-P-2850,DCE,CTP,期权,10,0.5,0.0,0.0
SP j1707&j1709,SP j1707&j1709,DCE,CTP,组合,0,0.5,0.0,0.0
cu1708C45500,cu1708C45500,INE,CTP,期权,5,1.0,,
m1803-C-3100,m1803-C-3100,DCE,CTP,期权,10,0.5,0.0,0.0
cu1707P47000,cu1707P47000,INE,CTP,期权,5,1.0,,
SR709C6100,白糖709买权,CZCE,CTP,期权,10,0.5,0.0,0.0
au1804P75,au1804P75,INE,CTP,期权,1000,0.01,,
au1804P70,au1804P70,INE,CTP,期权,1000,0.01,,
SP jd1708&jd1709,SP jd1708&jd1709,DCE,CTP,组合,0,1.0,0.0,0.0
SP jd1708&jd1708,SP jd1708&jd1708,DCE,CTP,组合,0,1.0,0.0,0.0
cu1711P33500,cu1711P33500,INE,CTP,期权,5,1.0,,
m1712-C-2700,m1712-C-2700,DCE,CTP,期权,10,0.5,0.0,0.0
cu1707P28000,cu1707P28000,INE,CTP,期权,5,1.0,,
SPD FG711&FG801,跨期套利-FG711/FG801,CZCE,CTP,组合,1,1.0,0.0,0.0
cu1707P31000,cu1707P31000,INE,CTP,期权,5,1.0,,
SPD FG711&FG806,跨期套利-FG711/FG806,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD FG711&FG805,跨期套利-FG711/FG805,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD FG711&FG804,跨期套利-FG711/FG804,CZCE,CTP,组合,1,1.0,0.0,0.0
SR803P6300,白糖803卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
cu1711C38000,cu1711C38000,INE,CTP,期权,5,1.0,,
bu1906,石油沥青1906,SHFE,CTP,期货,10,2.0,0.08,0.08
m1708-P-2900,m1708-P-2900,DCE,CTP,期权,10,0.5,0.0,0.0
SPD FG804&FG805,跨期套利-FG804/FG805,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD SM706&SM712,跨期套利-SM706/SM712,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD SM706&SM711,跨期套利-SM706/SM711,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD SM706&SM710,跨期套利-SM706/SM710,CZCE,CTP,组合,1,2.0,0.0,0.0
m1805-P-2650,m1805-P-2650,DCE,CTP,期权,10,0.5,0.0,0.0
m1803,豆粕1803,DCE,CTP,期货,10,1.0,0.06999999999999999,0.06999999999999999
rbefp,rbefp,SHFE,CTP,未知,10,1.0,0.0,0.0
zn1805,锌1805,SHFE,CTP,期货,5,5.0,0.08,0.08
zn1804,锌1804,SHFE,CTP,期货,5,5.0,0.08,0.08
SP j1709&j1805,SP j1709&j1805,DCE,CTP,组合,0,0.5,0.0,0.0
zn1806,锌1806,SHFE,CTP,期货,5,5.0,0.08,0.08
zn1801,锌1801,SHFE,CTP,期货,5,5.0,0.08,0.08
SP j1709&j1802,SP j1709&j1802,DCE,CTP,组合,0,0.5,0.0,0.0
zn1803,锌1803,SHFE,CTP,期货,5,5.0,0.08,0.08
wrefp,wrefp,SHFE,CTP,未知,10,1.0,0.0,0.0
SPC i1805&jm1709,SPC i1805&jm1709,DCE,CTP,组合,0,0.5,0.0,0.0
SP m1712&m1803,SP m1712&m1803,DCE,CTP,组合,0,1.0,0.0,0.0
SP m1712&m1801,SP m1712&m1801,DCE,CTP,组合,0,1.0,0.0,0.0
SPD SM706&SM804,跨期套利-SM706/SM804,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD ZC707&ZC709,跨期套利-ZC707/ZC709,CZCE,CTP,组合,1,0.2,0.0,0.0
SPD ZC707&ZC708,跨期套利-ZC707/ZC708,CZCE,CTP,组合,1,0.2,0.0,0.0
SP jm1706&jm1706,SP jm1706&jm1706,DCE,CTP,组合,0,0.5,0.0,0.0
SPD MA712&MA801,跨期套利-MA712/MA801,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD MA712&MA802,跨期套利-MA712/MA802,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD MA712&MA803,跨期套利-MA712/MA803,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD MA712&MA804,跨期套利-MA712/MA804,CZCE,CTP,组合,1,1.0,0.0,0.0
SPD MA712&MA805,跨期套利-MA712/MA805,CZCE,CTP,组合,1,1.0,0.0,0.0
SR711C6900,白糖711买权,CZCE,CTP,期权,10,0.5,0.0,0.0
SR801C6700,白糖801买权,CZCE,CTP,期权,10,0.5,0.0,0.0
SR807P6300,白糖807卖权,CZCE,CTP,期权,10,0.5,0.0,0.0
SPD FG706&FG801,跨期套利-FG706/FG801,CZCE,CTP,组合,1,1.0,0.0,0.0
PM711,普通小麦711,CZCE,CTP,期货,50,1.0,0.05,0.05
SPC l1709&pp1801,SPC l1709&pp1801,DCE,CTP,组合,0,5.0,0.0,0.0
cu1707P42000,cu1707P42000,INE,CTP,期权,5,1.0,,
SP p1706&p1710,SP p1706&p1710,DCE,CTP,组合,0,2.0,0.0,0.0
SP p1706&p1712,SP p1706&p1712,DCE,CTP,组合,0,2.0,0.0,0.0
SR807C7300,白糖807买权,CZCE,CTP,期权,10,0.5,0.0,0.0
SPD ZC711&ZC806,跨期套利-ZC711/ZC806,CZCE,CTP,组合,1,0.2,0.0,0.0
wr1802,线材1802,SHFE,CTP,期货,10,1.0,0.2,0.2
SP jd1802&jd1803,SP jd1802&jd1803,DCE,CTP,组合,0,1.0,0.0,0.0
cu1710C43000,cu1710C43000,INE,CTP,期权,5,1.0,,
SPD WH711&WH803,跨期套利-WH711/WH803,CZCE,CTP,组合,1,1.0,0.0,0.0
SP v1709&v1709,SP v1709&v1709,DCE,CTP,组合,0,5.0,0.0,0.0
cu1711C35500,cu1711C35500,INE,CTP,期权,5,1.0,,
IC1709,中证500指数1709,CFFEX,CTP,期货,200,0.2,0.3,0.3
m1712-C-3150,m1712-C-3150,DCE,CTP,期权,10,0.5,0.0,0.0
m1709-P-3000,m1709-P-3000,DCE,CTP,期权,10,0.5,0.0,0.0
IC1706,中证500股指1706,CFFEX,CTP,期货,200,0.2,0.3,0.3
IC1707,中证500指数1707,CFFEX,CTP,期货,200,0.2,0.3,0.3
SPD OI707&OI803,跨期套利-OI707/OI803,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD TA706&TA805,跨期套利-TA706/TA805,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD OI707&OI801,跨期套利-OI707/OI801,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD TA706&TA803,跨期套利-TA706/TA803,CZCE,CTP,组合,1,2.0,0.0,0.0
zn1707,锌1707,SHFE,CTP,期货,5,5.0,0.15,0.15
SPD TA706&TA801,跨期套利-TA706/TA801,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD OI707&OI805,跨期套利-OI707/OI805,CZCE,CTP,组合,1,2.0,0.0,0.0
zn1708,锌1708,SHFE,CTP,期货,5,5.0,0.1,0.1
zn1709,锌1709,SHFE,CTP,期货,5,5.0,0.08,0.08
SR803C6700,白糖803买权,CZCE,CTP,期权,10,0.5,0.0,0.0
SPD SF709&SF801,跨期套利-SF709/SF801,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD SF709&SF802,跨期套利-SF709/SF802,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD SF709&SF803,跨期套利-SF709/SF803,CZCE,CTP,组合,1,2.0,0.0,0.0
SPD SF709&SF804,跨期套利-SF709/SF804,CZCE,CTP,组合,1,2.0,0.0,0.0
